time,xpos,ypos
2020-11-04T10:49:36.300+01:00,0.0034389176884546124,7.354697518733323e-05
2020-11-04T10:49:36.400+01:00,0.0034454017020164596,7.312348501478351e-05
2020-11-04T10:49:36.500+01:00,0.0034684959154067663,7.9556634724564e-05
2020-11-04T10:49:36.600+01:00,0.003489193726066153,8.343196443958507e-05
2020-11-04T10:49:36.700+01:00,0.003527420881748511,8.477509684529387e-05
2020-11-04T10:49:36.800+01:00,0.003545485571157081,8.290380332000695e-05
2020-11-04T10:49:36.900+01:00,0.0036085457436014767,8.517220742270545e-05
2020-11-04T10:49:37.000+01:00,0.0036427668284080283,8.461861004824095e-05
2020-11-04T10:49:37.100+01:00,0.003696468157882493,8.208113207339029e-05
2020-11-04T10:49:37.200+01:00,0.0037358179425063254,9.105456623106289e-05
2020-11-04T10:49:37.300+01:00,0.003766669821404167,9.539398227503492e-05
2020-11-04T10:49:37.400+01:00,0.0037865621393928794,9.510210628352065e-05
2020-11-04T10:49:37.500+01:00,0.003813065354846823,9.303816547528754e-05
2020-11-04T10:49:37.600+01:00,0.003843709812445306,8.052077472568774e-05
2020-11-04T10:49:37.700+01:00,0.0038671654760257246,8.329216370531545e-05
2020-11-04T10:49:37.800+01:00,0.003925556794932339,7.824265912077101e-05
2020-11-04T10:49:38.000+01:00,0.003944353414315316,7.568095200266093e-05
2020-11-04T10:49:38.100+01:00,0.003979120249940515,8.534117054876652e-05
2020-11-04T10:49:38.200+01:00,0.003971833005815828,8.330920091721308e-05
2020-11-04T10:49:38.300+01:00,0.003965294939967778,7.952591712445457e-05
2020-11-04T10:49:38.400+01:00,0.003953405742441851,8.246558268909884e-05
2020-11-04T10:49:38.500+01:00,0.003949228126244098,7.970540553662256e-05
2020-11-04T10:49:38.600+01:00,0.00397381982732925,7.700433179678956e-05
2020-11-04T10:49:38.700+01:00,0.00401918247775046,8.303617921050476e-05
2020-11-04T10:49:38.800+01:00,0.004035427183420426,8.6347883535599e-05
2020-11-04T10:49:38.900+01:00,0.004061508300648442,9.179718170976775e-05
2020-11-04T10:49:39.000+01:00,0.004083342746908025,9.525891768975503e-05
2020-11-04T10:49:39.100+01:00,0.004083933493687408,9.911047656504336e-05
2020-11-04T10:49:39.200+01:00,0.004081748874604663,9.916525795273485e-05
2020-11-04T10:49:39.300+01:00,0.004058399504812127,9.659020546579165e-05
2020-11-04T10:49:39.400+01:00,0.004061893180087317,9.426283950360991e-05
2020-11-04T10:49:39.500+01:00,0.004076151613905288,9.663252059088814e-05
2020-11-04T10:49:39.600+01:00,0.004058778975752131,9.567280728169372e-05
2020-11-04T10:49:39.700+01:00,0.0040789592987381385,9.276296151121665e-05
2020-11-04T10:49:39.800+01:00,0.004091927457168576,8.799837927568729e-05
2020-11-04T10:49:39.900+01:00,0.004126471302566714,8.643351195571968e-05
2020-11-04T10:49:40.000+01:00,0.004146294909020298,8.972682344285762e-05
2020-11-04T10:49:40.100+01:00,0.004150451120798704,8.304201714859726e-05
2020-11-04T10:49:40.200+01:00,0.004154148682571912,8.56313966140733e-05
2020-11-04T10:49:40.400+01:00,0.00417209101571836,8.786531894765617e-05
2020-11-04T10:49:40.500+01:00,0.00419021344909043,8.807819849805243e-05
2020-11-04T10:49:40.600+01:00,0.004224554786085077,9.540645510801577e-05
2020-11-04T10:49:40.700+01:00,0.00423339316936866,9.627567322344965e-05
2020-11-04T10:49:40.800+01:00,0.0042413371626564,9.903695665654567e-05
2020-11-04T10:49:40.900+01:00,0.004249485562531463,0.00010257935261698282
2020-11-04T10:49:41.000+01:00,0.004260270322361426,0.00010062349584399853
2020-11-04T10:49:41.100+01:00,0.004279082594574768,0.00010310376424123898
2020-11-04T10:49:41.200+01:00,0.0042843882454626225,0.00010655861734759162
2020-11-04T10:49:41.300+01:00,0.004286639037851758,0.00011012604925682066
2020-11-04T10:49:41.400+01:00,0.004289775952733055,0.000113790153741767
2020-11-04T10:49:41.500+01:00,0.004300356279120732,0.00011549863149141437
2020-11-04T10:49:41.600+01:00,0.004329123750528074,0.0001158694573772659
2020-11-04T10:49:41.700+01:00,0.004338610153485689,0.00011347923885622606
2020-11-04T10:49:41.800+01:00,0.0043534896277108714,0.00011672961209785581
2020-11-04T10:49:41.900+01:00,0.004356025369435468,0.00012081403179278508
2020-11-04T10:49:42.000+01:00,0.004401240262385864,0.00011466270024577664
2020-11-04T10:49:42.100+01:00,0.004430322890346283,0.00011505403434044074
2020-11-04T10:49:42.200+01:00,0.00446468047747639,0.00011465774480836442
2020-11-04T10:49:42.300+01:00,0.004473315011782608,0.00011304753335765664
2020-11-04T10:49:42.400+01:00,0.004478779415779011,0.00011219553308040867
2020-11-04T10:49:42.500+01:00,0.004484971228785439,0.00011969736761206622
2020-11-04T10:49:42.600+01:00,0.004491034635787816,0.00011202467006270517
2020-11-04T10:49:42.700+01:00,0.004492536906153033,0.00011223406925833749
2020-11-04T10:49:42.800+01:00,0.004494915039579661,0.00011996062473596292
2020-11-04T10:49:42.900+01:00,0.004496439409238384,0.00012544454521057048
2020-11-04T10:49:43.000+01:00,0.004495849720831502,0.00012513464468912283
2020-11-04T10:49:43.100+01:00,0.004520215116340043,0.00012582382297912672
2020-11-04T10:49:43.200+01:00,0.004539118457425162,0.00012690305055735446
2020-11-04T10:49:43.300+01:00,0.004571150486850195,0.00012694443870123602
2020-11-04T10:49:43.400+01:00,0.00457631121041524,0.00013403210968284703
2020-11-04T10:49:43.500+01:00,0.004576764451748594,0.0001366431437576813
2020-11-04T10:49:43.600+01:00,0.004588175382472359,0.00014141033602692914
