time,xpos,ypos
1970-01-01T00:00:00.468+01:00,-1.48675477196214e-06,-1.2408980356705094e-15
1970-01-01T00:00:00.471+01:00,-1.4993536942009555e-06,-1.2105742714527748e-15
1970-01-01T00:00:00.480+01:00,-1.5432795520409215e-06,-1.085974923069108e-15
1970-01-01T00:00:00.484+01:00,-1.562023077328334e-06,-1.0359360325471928e-15
1970-01-01T00:00:00.486+01:00,-1.5807170355985889e-06,-1.0100072972415709e-15
1970-01-01T00:00:00.490+01:00,-1.59936110877279e-06,-9.85881693964302e-16
1970-01-01T00:00:00.493+01:00,-1.617954980437375e-06,-9.742249783257131e-16
1970-01-01T00:00:00.495+01:00,-1.6241417274409642e-06,-9.722546773567313e-16
1970-01-01T00:00:00.497+01:00,-1.6426681740400184e-06,-9.780927288288547e-16
1970-01-01T00:00:00.499+01:00,-1.6549908606888764e-06,-9.903806964387557e-16
1970-01-01T00:00:00.501+01:00,-1.6672908174086842e-06,-1.0077402373467315e-15
1970-01-01T00:00:00.504+01:00,-1.679567952050931e-06,-1.03073747098212e-15
1970-01-01T00:00:00.507+01:00,-1.704053386508697e-06,-1.1046622404669063e-15
1970-01-01T00:00:00.509+01:00,-1.7223568723467864e-06,-1.1702592903593632e-15
1970-01-01T00:00:00.512+01:00,-1.7345301729365659e-06,-1.2164575416147644e-15
1970-01-01T00:00:00.515+01:00,-1.7527463620492512e-06,-1.293441218734224e-15
1970-01-01T00:00:00.519+01:00,-1.7769524512933899e-06,-1.4151550318072125e-15
1970-01-01T00:00:00.521+01:00,-1.7890200810777301e-06,-1.480315926624887e-15
1970-01-01T00:00:00.524+01:00,-1.8010639813992313e-06,-1.5359045752201548e-15
1970-01-01T00:00:00.526+01:00,-1.819085143961452e-06,-1.5925886880442308e-15
1970-01-01T00:00:00.528+01:00,-1.831069331048596e-06,-1.6172055658822184e-15
1970-01-01T00:00:00.530+01:00,-1.843029477477387e-06,-1.6434030319820778e-15
1970-01-01T00:00:00.542+01:00,-1.9083766287231185e-06,-1.6403598876445198e-15
1970-01-01T00:00:00.544+01:00,-1.9201783727496036e-06,-1.6155732422930713e-15
1970-01-01T00:00:00.546+01:00,-1.9904672117210254e-06,-1.35643602373383e-15
1970-01-01T00:00:00.556+01:00,-1.996283903404894e-06,-1.3356913540405546e-15
1970-01-01T00:00:00.558+01:00,-2.0020942820275778e-06,-1.3166414586884913e-15
1970-01-01T00:00:00.560+01:00,-2.0194874353895997e-06,-1.266774370552602e-15
1970-01-01T00:00:00.569+01:00,-2.059848541735576e-06,-1.192555744781115e-15
1970-01-01T00:00:00.572+01:00,-2.082770838685022e-06,-1.1674560616871812e-15
1970-01-01T00:00:00.574+01:00,-2.094193210067097e-06,-1.1643258610039972e-15
1970-01-01T00:00:00.576+01:00,-2.1055896205490754e-06,-1.1712169654210418e-15
1970-01-01T00:00:00.580+01:00,-2.1283042288544607e-06,-1.1861204128175603e-15
1970-01-01T00:00:00.582+01:00,-2.145271427500539e-06,-1.191314234714783e-15
1970-01-01T00:00:00.584+01:00,-2.1565499986886394e-06,-1.2022908223958028e-15
1970-01-01T00:00:00.586+01:00,-2.1734183116572936e-06,-1.236821850522494e-15
1970-01-01T00:00:00.588+01:00,-2.1790278307287636e-06,-1.2506871541350017e-15
1970-01-01T00:00:00.601+01:00,-2.251343447667864e-06,-1.2665608901852798e-15
1970-01-01T00:00:00.613+01:00,-2.3170810670158914e-06,-1.0478498081597065e-15
1970-01-01T00:00:00.625+01:00,-2.3818267708142216e-06,-7.716006319507813e-16
1970-01-01T00:00:00.628+01:00,-2.3871769541106147e-06,-7.546899745188359e-16
1970-01-01T00:00:00.632+01:00,-2.392520125460429e-06,-7.427010767312904e-16
1970-01-01T00:00:00.642+01:00,-2.4718198953221915e-06,-7.304706329164678e-16
1970-01-01T00:00:00.647+01:00,-2.497896668285371e-06,-7.774474103105845e-16
1970-01-01T00:00:00.650+01:00,-2.513456335173636e-06,-8.2202748418525e-16
1970-01-01T00:00:00.654+01:00,-2.5341012558355303e-06,-8.617347620458964e-16
1970-01-01T00:00:00.656+01:00,-2.544380139579694e-06,-8.644960193952798e-16
1970-01-01T00:00:00.660+01:00,-2.5495086560800573e-06,-8.713767012303814e-16
1970-01-01T00:00:00.662+01:00,-2.56994967950952e-06,-8.720847142972071e-16
1970-01-01T00:00:00.664+01:00,-2.5801262415470205e-06,-8.55379050766323e-16
1970-01-01T00:00:00.668+01:00,-2.590273410096877e-06,-8.282161271948644e-16
1970-01-01T00:00:00.670+01:00,-2.6155122750948223e-06,-7.158178146614858e-16
1970-01-01T00:00:00.672+01:00,-2.6255560156007718e-06,-6.56995390314856e-16
1970-01-01T00:00:00.674+01:00,-2.630566750094765e-06,-6.250676391022279e-16
1970-01-01T00:00:00.676+01:00,-2.6505352491712486e-06,-4.735582005065139e-16
1970-01-01T00:00:00.680+01:00,-2.660474714533123e-06,-3.938208867670283e-16
1970-01-01T00:00:00.682+01:00,-2.6703842335162875e-06,-3.144898542649865e-16
1970-01-01T00:00:00.684+01:00,-2.6851922125814554e-06,-1.9170819969637418e-16
1970-01-01T00:00:00.686+01:00,-2.6901131586765104e-06,-1.533748588893062e-16
1970-01-01T00:00:00.688+01:00,-2.704830738609054e-06,-4.333145213364155e-17
1970-01-01T00:00:00.690+01:00,-2.7097214844173934e-06,-1.3065321604083656e-17
1970-01-01T00:00:00.692+01:00,-2.7194802548757835e-06,5.283480356940946e-17
1970-01-01T00:00:00.695+01:00,-2.7340614822124465e-06,1.4636272374990255e-16
1970-01-01T00:00:00.697+01:00,-2.743744251687552e-06,1.9395611867906504e-16
1970-01-01T00:00:00.699+01:00,-2.7533965050174913e-06,2.351862191729859e-16
1970-01-01T00:00:00.701+01:00,-2.763018176810128e-06,2.659292946284545e-16
1970-01-01T00:00:00.703+01:00,-2.7773932006480706e-06,2.9231949693369024e-16
1970-01-01T00:00:00.705+01:00,-2.78216951377086e-06,2.9819547257443615e-16
1970-01-01T00:00:00.707+01:00,-2.791699049153884e-06,3.0224167558860033e-16
1970-01-01T00:00:00.709+01:00,-2.8011977424302614e-06,2.9894847670375273e-16
1970-01-01T00:00:00.711+01:00,-2.8106655300952355e-06,2.8300337677005384e-16
1970-01-01T00:00:00.713+01:00,-2.824809121726446e-06,2.529992823789975e-16
1970-01-01T00:00:00.718+01:00,-2.848226340446125e-06,1.8858251121114125e-16
1970-01-01T00:00:00.724+01:00,-2.8760693213669697e-06,1.1196849119065892e-16
1970-01-01T00:00:00.726+01:00,-2.880682378747501e-06,1.0333152779957088e-16
1970-01-01T00:00:00.728+01:00,-2.8898849038228036e-06,9.152123663662224e-17
1970-01-01T00:00:00.731+01:00,-2.908195380402212e-06,8.592754860789701e-17
1970-01-01T00:00:00.734+01:00,-2.935423741079468e-06,1.0231244733202453e-16
1970-01-01T00:00:00.743+01:00,-2.9668282206518626e-06,2.446033873614735e-16
1970-01-01T00:00:00.750+01:00,-2.993434261244765e-06,4.37791682283369e-16
1970-01-01T00:00:00.752+01:00,-3.002238628035947e-06,5.17501153948056e-16
1970-01-01T00:00:00.754+01:00,-3.0110107406278175e-06,5.91612023484798e-16
1970-01-01T00:00:00.756+01:00,-3.0241083052162665e-06,7.100988615786042e-16
1970-01-01T00:00:00.759+01:00,-3.0327995278467412e-06,7.930034412457347e-16
1970-01-01T00:00:00.769+01:00,-3.0715075495235666e-06,1.1330127481331312e-15
1970-01-01T00:00:00.771+01:00,-3.0757676441339754e-06,1.1677722787668116e-15
1970-01-01T00:00:00.801+01:00,-3.207731349319509e-06,1.4009963920195296e-15
1970-01-01T00:00:00.805+01:00,-3.2236263782792207e-06,1.352827376820512e-15
1970-01-01T00:00:00.807+01:00,-3.2393865773139296e-06,1.3192715860140167e-15
1970-01-01T00:00:00.809+01:00,-3.2433055118241683e-06,1.317080889504632e-15
1970-01-01T00:00:00.811+01:00,-3.2511179978156335e-06,1.3143472814233692e-15
1970-01-01T00:00:00.814+01:00,-3.2588965983570972e-06,1.3150110259383815e-15
1970-01-01T00:00:00.816+01:00,-3.2627731759715672e-06,1.3224553294147684e-15
1970-01-01T00:00:00.818+01:00,-3.2743519415845412e-06,1.3546763533262746e-15
1970-01-01T00:00:00.820+01:00,-3.2820285844614716e-06,1.3899844012931297e-15
1970-01-01T00:00:00.822+01:00,-3.289671142048256e-06,1.4272923277584809e-15
1970-01-01T00:00:00.825+01:00,-3.3010709610259426e-06,1.4975723587441957e-15
1970-01-01T00:00:00.828+01:00,-3.3123938124601793e-06,1.5881281847388361e-15
1970-01-01T00:00:00.833+01:00,-3.3236395328151147e-06,1.6749439000287213e-15
1970-01-01T00:00:00.836+01:00,-3.3422105573110983e-06,1.8332555669332734e-15
1970-01-01T00:00:00.838+01:00,-3.3495786831982954e-06,1.8927434812731618e-15
1970-01-01T00:00:00.840+01:00,-3.3569122905863225e-06,1.9370937112432063e-15
1970-01-01T00:00:00.842+01:00,-3.360566134813503e-06,1.9621286679076258e-15
1970-01-01T00:00:00.844+01:00,-3.3714757616820634e-06,2.0340461982107553e-15
1970-01-01T00:00:00.846+01:00,-3.3787055325751325e-06,2.0771460287376847e-15
1970-01-01T00:00:00.848+01:00,-3.3859005992287194e-06,2.1192793246547236e-15
1970-01-01T00:00:00.856+01:00,-3.4143329082914065e-06,2.2063165011041506e-15
1970-01-01T00:00:00.858+01:00,-3.4213537706273556e-06,2.2143881212237027e-15
1970-01-01T00:00:00.862+01:00,-3.435290525044543e-06,2.2044851296216293e-15
1970-01-01T00:00:00.864+01:00,-3.442206328752029e-06,2.1978969365258714e-15
1970-01-01T00:00:00.867+01:00,-3.452514195201317e-06,2.1758372989907136e-15
1970-01-01T00:00:00.869+01:00,-3.4593421499584665e-06,2.1632559917340783e-15
1970-01-01T00:00:00.872+01:00,-3.4661348891074084e-06,2.141216217952304e-15
1970-01-01T00:00:00.874+01:00,-3.476257876000588e-06,2.1136795489057542e-15
1970-01-01T00:00:00.876+01:00,-3.4829623907217666e-06,2.09585481786762e-15
1970-01-01T00:00:00.878+01:00,-3.486301389132862e-06,2.089145655869681e-15
1970-01-01T00:00:00.880+01:00,-3.492952842298891e-06,2.084705854732152e-15
1970-01-01T00:00:00.882+01:00,-3.4995688691363824e-06,2.0796658621715267e-15
1970-01-01T00:00:00.905+01:00,0.0009653275084237078,4.083541643336924e-05
1970-01-01T00:00:00.907+01:00,0.0011346501902045336,4.1459592315584144e-05
1970-01-01T00:00:00.909+01:00,0.0012686288481635888,4.030743330174413e-05
1970-01-01T00:00:00.913+01:00,0.0014087410289873592,3.687023033840333e-05
1970-01-01T00:00:00.915+01:00,0.0014751515286437478,3.560408941005132e-05
1970-01-01T00:00:00.917+01:00,0.0014462584567267456,3.423418603714809e-05
1970-01-01T00:00:00.925+01:00,0.0011985922186572573,3.3991523099645665e-05
1970-01-01T00:00:00.929+01:00,0.0009082097540059619,3.448718004675192e-05
1970-01-01T00:00:00.932+01:00,0.0007289237068166532,3.4680550037598794e-05
1970-01-01T00:00:00.934+01:00,0.0007115730945301824,3.4386528898734344e-05
1970-01-01T00:00:00.937+01:00,0.000816010922403354,3.29435014620911e-05
1970-01-01T00:00:00.940+01:00,0.0008898997942567988,3.2338140428448886e-05
1970-01-01T00:00:00.942+01:00,0.0009308577889657332,2.8997553553730977e-05
1970-01-01T00:00:00.945+01:00,0.0010059559905607474,2.4484678269430954e-05
1970-01-01T00:00:00.947+01:00,0.0010312032483422717,2.3167575051925745e-05
1970-01-01T00:00:00.949+01:00,0.0010683650682404844,2.3869880459300423e-05
1970-01-01T00:00:00.959+01:00,0.001240543704635222,2.9300694801764876e-05
1970-01-01T00:00:00.961+01:00,0.0012690318849633009,2.913751771054551e-05
1970-01-01T00:00:00.965+01:00,0.001320511134518254,3.1672315633996415e-05
1970-01-01T00:00:00.967+01:00,0.0013669041949210259,3.21646699429754e-05
1970-01-01T00:00:00.971+01:00,0.0014018086535926289,3.420452905354142e-05
1970-01-01T00:00:00.973+01:00,0.001415734955501069,3.410341639015623e-05
1970-01-01T00:00:00.975+01:00,0.001447028898199032,3.296883304017939e-05
1970-01-01T00:00:00.977+01:00,0.0014687223831575391,3.328816734575025e-05
1970-01-01T00:00:00.980+01:00,0.0015104841424213866,3.3195031982849606e-05
1970-01-01T00:00:00.986+01:00,0.0015584561580413991,3.244324548656695e-05
1970-01-01T00:00:00.988+01:00,0.0015778373007416802,3.0168357521721958e-05
1970-01-01T00:00:00.990+01:00,0.001592509685443555,3.231322012381203e-05
1970-01-01T00:00:00.994+01:00,0.0016223619733775063,2.7839212865029777e-05
1970-01-01T00:00:00.996+01:00,0.0016474074666209537,2.8796069064500565e-05
1970-01-01T00:00:00.998+01:00,0.0016548823116782074,2.8538784126599524e-05
1970-01-01T00:00:01.002+01:00,0.001688723812593329,2.8983999698845844e-05
1970-01-01T00:00:01.005+01:00,0.0017012896086709972,2.8584149645161466e-05
1970-01-01T00:00:01.033+01:00,0.0018459722582926386,2.6545879510728906e-05
1970-01-01T00:00:01.037+01:00,0.0018573449263546982,2.9624400529218176e-05
1970-01-01T00:00:01.043+01:00,0.0018731443885079413,3.114492939764447e-05
1970-01-01T00:00:01.045+01:00,0.001877605859808451,3.1989081855056406e-05
1970-01-01T00:00:01.047+01:00,0.0018882083220178592,2.8718971566377933e-05
1970-01-01T00:00:01.049+01:00,0.0018933343561896576,3.2676672361428696e-05
1970-01-01T00:00:01.051+01:00,0.0018980536477571919,2.998202924136543e-05
1970-01-01T00:00:01.053+01:00,0.0019010568606440126,3.0989474633063305e-05
1970-01-01T00:00:01.057+01:00,0.001910845502786307,2.863620437079912e-05
1970-01-01T00:00:01.060+01:00,0.001914014040922285,3.1844162266739815e-05
1970-01-01T00:00:01.064+01:00,0.0019312652458880475,3.101228835357327e-05
1970-01-01T00:00:01.067+01:00,0.0019391814710586486,2.9628029695505544e-05
1970-01-01T00:00:01.069+01:00,0.0019440425709069675,3.269616825850324e-05
1970-01-01T00:00:01.071+01:00,0.0019477131193742503,3.268163193876379e-05
1970-01-01T00:00:01.073+01:00,0.0019512869682571932,3.3339845519703026e-05
1970-01-01T00:00:01.075+01:00,0.0019546048563316987,3.258687414845695e-05
1970-01-01T00:00:01.077+01:00,0.0019569890089713438,3.028435649992139e-05
1970-01-01T00:00:01.079+01:00,0.0019590720138864537,2.905805541041819e-05
1970-01-01T00:00:01.081+01:00,0.0019659005312081534,3.262495162244101e-05
1970-01-01T00:00:01.084+01:00,0.0019639969217207787,3.096866669825634e-05
1970-01-01T00:00:01.087+01:00,0.001973470716618686,3.173525833884007e-05
1970-01-01T00:00:01.089+01:00,0.001974699060426577,3.261033067774399e-05
1970-01-01T00:00:01.092+01:00,0.001983375144226862,3.0553243254138624e-05
1970-01-01T00:00:01.094+01:00,0.001985370815589804,3.09564033674957e-05
1970-01-01T00:00:01.096+01:00,0.0019876210975389164,3.1423471531080905e-05
1970-01-01T00:00:01.098+01:00,0.0019905265152795337,3.2389774304132955e-05
1970-01-01T00:00:01.100+01:00,0.001991286742900611,2.9247101142983162e-05
1970-01-01T00:00:01.102+01:00,0.001993410080567748,3.1800937606524254e-05
1970-01-01T00:00:01.104+01:00,0.0020033588403617353,3.1490066886270446e-05
1970-01-01T00:00:01.106+01:00,0.001996638024572839,2.8974444396777824e-05
1970-01-01T00:00:01.108+01:00,0.001998488170077417,2.8675536351198134e-05
1970-01-01T00:00:01.110+01:00,0.002007771664492841,2.867656505015175e-05
1970-01-01T00:00:01.112+01:00,0.0020019445845081973,2.732655457830822e-05
1970-01-01T00:00:01.114+01:00,0.002007034078077674,3.001285412809572e-05
1970-01-01T00:00:01.116+01:00,0.0020077083154175224,2.579337706185616e-05
1970-01-01T00:00:01.118+01:00,0.002011771064719281,2.512712923889242e-05
1970-01-01T00:00:01.122+01:00,0.0020109673967050323,2.606128985468811e-05
1970-01-01T00:00:01.124+01:00,0.002011415707803277,2.75177674317365e-05
1970-01-01T00:00:01.126+01:00,0.0020128315330544266,2.5555916588853355e-05
1970-01-01T00:00:01.129+01:00,0.0020170618185698652,2.876063320318997e-05
1970-01-01T00:00:01.132+01:00,0.002026796034784617,2.741951634054171e-05
1970-01-01T00:00:01.134+01:00,0.0020198953467719383,2.6450469639718573e-05
1970-01-01T00:00:01.136+01:00,0.002020815348648952,2.6648687206485042e-05
1970-01-01T00:00:01.138+01:00,0.0020207499585969124,2.7554534204109375e-05
1970-01-01T00:00:01.140+01:00,0.0020216810186387546,2.623740995414397e-05
1970-01-01T00:00:01.142+01:00,0.0020260038707425876,2.666365747480893e-05
1970-01-01T00:00:01.144+01:00,0.0020267271267554454,2.7747434432185894e-05
1970-01-01T00:00:01.146+01:00,0.002023305305801637,2.5761133165209463e-05
1970-01-01T00:00:01.148+01:00,0.0020264797109259547,2.3656026417653484e-05
1970-01-01T00:00:01.150+01:00,0.0020268802591232316,2.5070037194555042e-05
1970-01-01T00:00:01.152+01:00,0.0020298507612827033,2.6281789742728503e-05
1970-01-01T00:00:01.154+01:00,0.0020404875447530557,2.4116092698656067e-05
1970-01-01T00:00:01.156+01:00,0.0020334320210385615,2.2804869988193296e-05
1970-01-01T00:00:01.158+01:00,0.0020349167921793754,2.313794392346354e-05
1970-01-01T00:00:01.169+01:00,0.0020370415046332413,2.3097086528726674e-05
1970-01-01T00:00:01.171+01:00,0.002043464628851077,1.9979124993789075e-05
1970-01-01T00:00:01.174+01:00,0.0020459803486686523,2.107668587183822e-05
1970-01-01T00:00:01.177+01:00,0.00205171030113549,2.0874193925212914e-05
1970-01-01T00:00:01.184+01:00,0.0020487877775399177,1.740526001975353e-05
1970-01-01T00:00:01.188+01:00,0.002057877343976222,1.442861499656453e-05
1970-01-01T00:00:01.190+01:00,0.0020560854589799504,1.8624965340787047e-05
1970-01-01T00:00:01.192+01:00,0.002058697186407721,1.8925097702907125e-05
1970-01-01T00:00:01.194+01:00,0.002061693829767175,1.7390962646332664e-05
1970-01-01T00:00:01.196+01:00,0.002061806860363391,1.8533074394311844e-05
1970-01-01T00:00:01.198+01:00,0.0020635961463889574,1.9260003054981915e-05
1970-01-01T00:00:01.201+01:00,0.0020681962455157965,1.9080121302196234e-05
1970-01-01T00:00:01.203+01:00,0.0020788427517358654,1.7701429255822116e-05
1970-01-01T00:00:01.205+01:00,0.002073274274314363,1.8764242161296643e-05
1970-01-01T00:00:01.207+01:00,0.0020752923961429026,1.8359417493670228e-05
1970-01-01T00:00:01.209+01:00,0.0020862995321644373,1.8143424402749183e-05
1970-01-01T00:00:01.211+01:00,0.002080995874729763,1.907344389653765e-05
1970-01-01T00:00:01.213+01:00,0.002083045274496209,1.849382691116537e-05
1970-01-01T00:00:01.215+01:00,0.002092697205806515,1.792872236101395e-05
1970-01-01T00:00:01.217+01:00,0.0020859194221864996,2.0056120317893072e-05
1970-01-01T00:00:01.219+01:00,0.002089339803872714,1.9687567476008732e-05
1970-01-01T00:00:01.221+01:00,0.0020903788017944125,1.8796648110285574e-05
1970-01-01T00:00:01.223+01:00,0.0020923091205377053,1.7931224272050937e-05
1970-01-01T00:00:01.225+01:00,0.002096233575493378,1.5634780352874732e-05
1970-01-01T00:00:01.227+01:00,0.0020938674536107316,1.6700203446495462e-05
1970-01-01T00:00:01.229+01:00,0.0021025507936145438,1.679550484224386e-05
1970-01-01T00:00:01.231+01:00,0.0021078906827481925,1.6956211357476556e-05
1970-01-01T00:00:01.233+01:00,0.002102083649774933,1.71858376343498e-05
1970-01-01T00:00:01.235+01:00,0.0021085199135583155,1.72301412469266e-05
1970-01-01T00:00:01.237+01:00,0.002106392110253985,1.475853540408562e-05
1970-01-01T00:00:01.239+01:00,0.0021075931209865173,1.605825749368699e-05
1970-01-01T00:00:01.241+01:00,0.0021100384741847833,1.6163985928714715e-05
1970-01-01T00:00:01.243+01:00,0.002110513030796679,1.3796182618909728e-05
1970-01-01T00:00:01.245+01:00,0.0021070251365797876,1.3164895469191512e-05
1970-01-01T00:00:01.247+01:00,0.0021074089113030103,1.6949565670327382e-05
1970-01-01T00:00:01.249+01:00,0.002111608475133031,1.6727208224176065e-05
1970-01-01T00:00:01.251+01:00,0.0021142596365385513,1.6714167590986515e-05
1970-01-01T00:00:01.253+01:00,0.002111316333853197,1.743105236387657e-05
1970-01-01T00:00:01.255+01:00,0.002117380935945823,1.5598043516639316e-05
1970-01-01T00:00:01.257+01:00,0.0021176715025191806,1.6195098637937245e-05
1970-01-01T00:00:01.265+01:00,0.0021222759741017505,1.8167012778993484e-05
