time,step-size,{FMU}.FMUInstance.actual_current_0,{FMU}.FMUInstance.actual_current_1,{FMU}.FMUInstance.actual_current_2,{FMU}.FMUInstance.actual_current_3,{FMU}.FMUInstance.actual_current_4,{FMU}.FMUInstance.actual_current_5,{FMU}.FMUInstance.seqno
1.5000000000000002,0.1,0.2268462181091308,-1.3397003412246704,-0.2554529011249542,-0.1964015364646911,0.0572040565311908,0.0805252492427825,592
1.6000000000000003,0.1,0.2692630290985107,-1.2771973609924316,-0.2230020314455032,-0.2003698050975799,0.0605779439210891,0.0801528245210647,630
1.7000000000000004,0.1,0.2353224754333496,-1.3069963455200195,-0.2770346403121948,-0.2038936913013458,0.0730446204543113,0.0910588800907135,677
1.8000000000000005,0.1,0.1912767142057418,-1.3080090284347534,-0.2572455704212188,-0.1939753890037536,0.0552315451204776,0.0793921947479248,727
1.9000000000000006,0.1,0.2228099703788757,-1.2877509593963623,-0.2467946708202362,-0.1963346898555755,0.0653750747442245,0.0695259720087051,777
2.0000000000000004,0.1,0.1943777501583099,-1.3523006439208984,-0.2708226144313812,-0.2049213647842407,0.0511249713599681,0.0891526862978935,827
2.1000000000000005,0.1,0.1915094852447509,-1.30173659324646,-0.2147668153047561,-0.1930091232061386,0.0552130714058876,0.0672459602355957,852
2.2000000000000006,0.1,0.1694877296686172,-1.270909547805786,-0.263579398393631,-0.1964063048362732,0.0534759685397148,0.0837625712156295,882
2.3000000000000007,0.1,0.1902528405189514,-1.293180227279663,-0.2442538738250732,-0.1817209422588348,0.0386220961809158,0.0816854387521743,930
2.400000000000001,0.1,0.2222040444612503,-1.296499252319336,-0.2256632447242736,-0.1860299408435821,0.0544602312147617,0.0756881684064865,976
2.500000000000001,0.1,0.2519494295120239,-1.2887775897979736,-0.178167313337326,-0.1732916831970214,0.0465894117951393,0.0665840432047844,1024
2.600000000000001,0.1,0.1871235817670822,-1.3138039112091064,-0.2300578653812408,-0.1907206326723098,0.0570619218051433,0.0581074282526969,1074
2.700000000000001,0.1,0.1694132387638092,-1.232771396636963,-0.2244526594877243,-0.1933299601078033,0.0651807487010955,0.0556851103901863,1122
2.800000000000001,0.1,0.2365276217460632,-1.2868350744247437,-0.2447921931743621,-0.1850070655345916,0.0589428059756755,0.0507770553231239,1166
2.9000000000000012,0.1,0.2298537194728851,-1.2691547870635986,-0.1739802658557891,-0.1837735474109649,0.0398845598101615,0.0503849945962429,1213
3.0000000000000013,0.1,0.1925744861364364,-1.3072798252105713,-0.224173367023468,-0.1771371364593505,0.054428718984127,0.0627453923225402,1259
3.1000000000000014,0.1,0.2095962017774582,-1.283437728881836,-0.1805551946163177,-0.1887862831354141,0.0620315708220005,0.051117043942213,1300
3.2000000000000015,0.1,0.2574807107448578,-1.3028846979141235,-0.2261249274015426,-0.1899140179157257,0.0590055026113987,0.0492927283048629,1348
3.3000000000000016,0.1,0.2096837162971496,-1.289988994598389,-0.2537935972213745,-0.1770564615726471,0.0581270977854728,0.0540953800082206,1396
3.4000000000000017,0.1,0.1783069968223571,-1.3195617198944092,-0.2555285692214966,-0.1833592653274536,0.0606927573680877,0.0580469220876693,1429
3.5000000000000018,0.1,0.1783069968223571,-1.3195617198944092,-0.2555285692214966,-0.1833592653274536,0.0606927573680877,0.0580469220876693,1429
3.600000000000002,0.1,0.2030865997076034,-1.321833848953247,-0.2342195361852646,-0.1675500273704528,0.0536252707242965,0.0578244775533676,1450
3.700000000000002,0.1,0.222519040107727,-1.2744698524475098,-0.2249969542026519,-0.1877646148204803,0.0542615503072738,0.056641086935997,1492
3.800000000000002,0.1,0.1609923541545868,-1.278211236000061,-0.2720133364200592,-0.1868010312318802,0.0615416094660759,0.0529517158865928,1526
3.900000000000002,0.1,0.1609923541545868,-1.278211236000061,-0.2720133364200592,-0.1868010312318802,0.0615416094660759,0.0529517158865928,1526
4.000000000000002,0.1,0.2088565081357956,-1.2617406845092771,-0.3295001983642578,-0.173501044511795,0.0465346537530422,0.0567567870020866,1556
4.100000000000001,0.1,0.206089586019516,-1.2805204391479492,-0.2345758080482483,-0.1800025403499603,0.0630627200007438,0.0611337721347808,1594
4.200000000000001,0.1,0.2088728547096252,-1.2762105464935305,-0.216044396162033,-0.17236328125,0.0670817717909812,0.0642005503177642,1620
4.300000000000001,0.1,0.2208627760410308,-1.268364429473877,-0.2220542728900909,-0.1728936433792114,0.0703496858477592,0.0749606117606163,1670
4.4,0.1,0.1697380542755127,-1.3104090690612793,-0.2105952799320221,-0.1792326271533966,0.0771382451057434,0.0684465244412422,1720
4.5,0.1,0.2289588749408722,-1.3209941387176514,-0.2100462913513183,-0.1938306540250778,0.0745771899819374,0.0590732358396053,1764
4.6,0.1,0.2369990050792694,-1.2329728603363037,-0.2312684208154678,-0.1761458218097686,0.0626766085624694,0.079405203461647,1814
4.699999999999999,0.1,0.1871159374713897,-1.3061704635620115,-0.225227877497673,-0.1772676110267639,0.0734727531671524,0.0666687041521072,1857
4.799999999999999,0.1,0.2168199717998504,-1.2604379653930664,-0.1997255980968475,-0.165999174118042,0.0854182094335556,0.073597215116024,1907
4.899999999999999,0.1,0.1757823824882507,-1.2399532794952393,-0.2239606380462646,-0.1731755435466766,0.0835023820400238,0.0670233070850372,1956
4.999999999999998,0.1,0.1630059480667114,-1.2919073104858398,-0.2249908298254013,-0.1730177849531173,0.0781590789556503,0.0715372040867805,2006
5.099999999999998,0.1,0.1901489198207855,-1.2642799615859983,-0.2282271683216095,-0.1704418063163757,0.0775071531534195,0.0704438462853431,2049
5.1999999999999975,0.1,0.2445964515209198,-1.3249943256378174,-0.2982301712036133,-0.18424654006958,0.0758967623114585,0.075112834572792,2099
5.299999999999997,0.1,0.2139677703380584,-1.2957735061645508,-0.2201341688632965,-0.1715005487203598,0.0728909522294998,0.0516658127307891,2148
5.399999999999997,0.1,0.1837038248777389,-1.2973670959472656,-0.2063844501972198,-0.156004399061203,0.0837247222661972,0.0724580511450767,2194
5.4999999999999964,0.1,0.2102730572223663,-1.256277561187744,-0.2343487739562988,-0.142889603972435,0.068014919757843,0.0563482642173767,2236
5.599999999999996,0.1,0.1845824718475341,-1.2273222208023071,-0.2171346545219421,-0.1597083061933517,0.0883974134922027,0.0646004900336265,2284
5.699999999999996,0.1,0.1742200404405594,-1.3259516954421997,-0.2613774240016937,-0.1458702981472015,0.0840339660644531,0.0699112713336944,2333
5.799999999999995,0.1,0.1375897228717804,-1.3152942657470703,-0.2540624439716339,-0.1475126147270202,0.0750998109579086,0.0620017573237419,2381
5.899999999999995,0.1,0.2223235964775085,-1.269777774810791,-0.241876870393753,-0.139854609966278,0.0802792608737945,0.0457303524017334,2419
5.999999999999995,0.1,0.1899160742759704,-1.2894082069396973,-0.2467509061098098,-0.1353196501731872,0.064725637435913,0.0624936521053314,2447
6.099999999999994,0.1,0.1903956234455108,-1.2725872993469238,-0.2367285639047622,-0.1472976952791214,0.0776295363903045,0.052238430827856,2482
6.199999999999994,0.1,0.1613969951868057,-1.2450990676879885,-0.2549461126327514,-0.1416967958211898,0.0941566526889801,0.0684675872325897,2532
6.299999999999994,0.1,0.171904906630516,-1.2952558994293213,-0.2288051843643188,-0.1480431705713272,0.0659882426261901,0.0577195137739181,2578
6.399999999999993,0.1,0.1554247736930847,-1.2859293222427368,-0.2982770204544067,-0.1573809832334518,0.0701274573802948,0.0364282764494419,2628
6.499999999999993,0.1,0.2041955888271331,-1.289352536201477,-0.2225907742977142,-0.1657901108264923,0.0819321200251579,0.0374381616711616,2678
6.5999999999999925,0.1,0.1703623384237289,-1.2626705169677734,-0.2363337278366089,-0.169836089015007,0.0690118968486785,0.035887736827135,2707
6.699999999999992,0.1,0.1703623384237289,-1.2626705169677734,-0.2363337278366089,-0.169836089015007,0.0690118968486785,0.035887736827135,2707
6.799999999999992,0.1,0.1837686151266098,-1.2958698272705078,-0.2966936826705932,-0.1624118387699127,0.0732123851776123,0.0461970046162605,2745
6.8999999999999915,0.1,0.1882865726947784,-1.261277675628662,-0.2690704464912414,-0.1708603799343109,0.0718445628881454,0.0278805680572986,2784
6.999999999999991,0.1,0.1504663378000259,-1.2807989120483398,-0.2663285136222839,-0.1648661196231842,0.0756734237074852,0.0332964360713958,2834
7.099999999999991,0.1,0.1888453960418701,-1.30448317527771,-0.2254644036293029,-0.1758091151714325,0.0703462362289428,0.0610516294836998,2884
7.19999999999999,0.1,0.2146009504795074,-1.2493133544921875,-0.2363004088401794,-0.1609884053468704,0.071621760725975,0.0390135645866394,2923
7.29999999999999,0.1,0.1991446912288665,-1.249459743499756,-0.2800723016262054,-0.1812589913606643,0.0711197629570961,0.0505133271217346,2971
7.39999999999999,0.1,0.1497692912817001,-1.3057669401168823,-0.2817316055297851,-0.1759937703609466,0.0609731003642082,0.0715037137269973,3021
7.499999999999989,0.1,0.2136109471321106,-1.361649751663208,-0.1977001130580902,-0.1805534064769745,0.0572226010262966,0.0568948313593864,3066
7.599999999999989,0.1,0.129010260105133,-1.3171255588531494,-0.2738976180553436,-0.1854505538940429,0.063982218503952,0.0629413127899169,3116
7.699999999999989,0.1,0.1488780081272125,-1.2482622861862185,-0.2402810901403427,-0.1803418397903442,0.0722599104046821,0.0594242587685585,3162
7.799999999999988,0.1,0.1502041518688202,-1.2693071365356443,-0.2485317885875702,-0.1768393218517303,0.0619247034192085,0.0571765899658203,3210
7.899999999999988,0.1,0.1981618106365203,-1.311229586601257,-0.2091319113969802,-0.1695175468921661,0.0606013312935829,0.0640406683087349,3260
7.999999999999988,0.1,0.2062286138534546,-1.2748217582702637,-0.3499712646007538,-0.1833221316337585,0.0549595728516578,0.061648778617382,3310
8.099999999999987,0.1,0.1514810919761657,-1.2809056043624878,-0.2944280207157135,-0.1820593774318695,0.0521598756313324,0.0722070261836052,3360
8.199999999999987,0.1,0.1887242496013641,-1.2813328504562378,-0.240883857011795,-0.1803160607814788,0.0570645630359649,0.0653853267431259,3410
8.299999999999986,0.1,0.1681275367736816,-1.339430332183838,-0.2322932779788971,-0.1738819479942321,0.0474415123462677,0.0745859593152999,3457
8.399999999999986,0.1,0.2233026921749115,-1.296569585800171,-0.2707806229591369,-0.1689063608646392,0.0589212551712989,0.0726381912827491,3507
8.499999999999986,0.1,0.228956401348114,-1.2796106338500977,-0.2130361944437027,-0.1746654212474823,0.0692732855677604,0.0812956318259239,3554
8.599999999999985,0.1,0.1931246817111969,-1.3067684173583984,-0.2894147932529449,-0.184026151895523,0.0612520538270473,0.0820715427398681,3587
8.699999999999985,0.1,0.2584860920906067,-1.2861493825912476,-0.233844369649887,-0.1912448108196258,0.0648287385702133,0.081756979227066,3612
8.799999999999985,0.1,0.1708919256925583,-1.321885108947754,-0.2619543671607971,-0.1802442073822021,0.0694192871451377,0.0934945419430732,3661
8.899999999999984,0.1,0.2196724712848663,-1.3043513298034668,-0.3001700639724731,-0.1819618642330169,0.06421460211277,0.0885023474693298,3683
8.999999999999984,0.1,0.1800994277000427,-1.3017125129699707,-0.3150576055049896,-0.1800123751163482,0.0691684558987617,0.0730086714029312,3729
9.099999999999984,0.1,0.1935957968235016,-1.2908093929290771,-0.2874924838542938,-0.1786089539527893,0.0695357546210289,0.0734418407082557,3770
9.199999999999983,0.1,0.2015471160411834,-1.2633801698684692,-0.2474408447742462,-0.1753147691488266,0.0838906168937683,0.0847025662660598,3817
9.299999999999983,0.1,0.165454626083374,-1.2654306888580322,-0.2572909891605377,-0.1833589673042297,0.0763747245073318,0.0738296657800674,3865
9.399999999999983,0.1,0.2274553477764129,-1.323053240776062,-0.3033328652381897,-0.189755231142044,0.0753707587718963,0.0710787922143936,3914
9.499999999999982,0.1,0.2027797102928161,-1.2849236726760864,-0.2526152729988098,-0.1995523273944854,0.0847731977701187,0.0857181996107101,3962
9.599999999999982,0.1,0.196973830461502,-1.2990543842315674,-0.2677628397941589,-0.182153582572937,0.0785075724124908,0.0710626691579818,4012
9.699999999999982,0.1,0.1775738447904586,-1.3358712196350098,-0.2453986555337906,-0.1751104295253753,0.0632025748491287,0.0659461468458175,4050
9.799999999999981,0.1,0.2352875620126724,-1.2651371955871582,-0.237987071275711,-0.1918420791625976,0.0609942264854908,0.0768607258796691,4096
9.89999999999998,0.1,0.2194294929504394,-1.3018198013305664,-0.2503247857093811,-0.1877538412809372,0.0790405124425888,0.0579152517020702,4146
9.99999999999998,0.1,0.7604514956474304,-1.9168671369552608,-0.9555119276046752,-0.4294602870941162,-0.2367289066314697,-0.3459740877151489,4188
